vpn,datetime,website,ip,ttl,time
Singapore,2023-10-08 13:07:57,lazada.com,47.246.167.7,93,8.782
Singapore,2023-10-08 13:07:57,lazada.com,47.246.167.7,93,7.116
Singapore,2023-10-08 13:08:00,lazada.co.th,47.246.167.254,93,8.251
Singapore,2023-10-08 13:08:00,lazada.co.th,47.246.167.254,93,8.202
Singapore,2023-10-08 13:08:00,lazada.co.th,47.246.167.254,93,7.614
Singapore,2023-10-08 13:08:00,lazada.co.th,47.246.167.254,93,7.191
Singapore,2023-10-08 13:08:03,lazada.vn,47.246.167.210,93,12.300
Singapore,2023-10-08 13:08:03,lazada.vn,47.246.167.210,93,7.888
Singapore,2023-10-08 13:08:03,lazada.vn,47.246.167.210,93,7.773
Singapore,2023-10-08 13:08:03,lazada.vn,47.246.167.210,93,7.766
Singapore,2023-10-08 13:08:06,shopee.sg,143.92.75.65,53,7.641
Singapore,2023-10-08 13:08:06,shopee.sg,143.92.75.65,53,35.471
Singapore,2023-10-08 13:08:06,shopee.sg,143.92.75.65,53,35.760
Singapore,2023-10-08 13:08:06,shopee.sg,143.92.75.65,53,6.525
Singapore,2023-10-08 13:08:09,shopee.my,143.92.82.21,53,7.796
Singapore,2023-10-08 13:08:09,shopee.my,143.92.82.21,53,7.817
Singapore,2023-10-08 13:08:09,shopee.my,143.92.82.21,53,7.737
Singapore,2023-10-08 13:08:09,shopee.my,143.92.82.21,53,8.105
Singapore,2023-10-08 13:08:12,shopee.ph,143.92.75.65,53,36.852
Singapore,2023-10-08 13:08:12,shopee.ph,143.92.75.65,53,6.995
Singapore,2023-10-08 13:08:12,shopee.ph,143.92.75.65,53,7.036
Singapore,2023-10-08 13:08:12,shopee.ph,143.92.75.65,53,6.659
Singapore,2023-10-08 13:08:15,shopee.co.id,202.181.90.248,53,7.023
Singapore,2023-10-08 13:08:15,shopee.co.id,202.181.90.248,53,7.705
Singapore,2023-10-08 13:08:15,shopee.co.id,202.181.90.248,53,7.795
Singapore,2023-10-08 13:08:15,shopee.co.id,202.181.90.248,53,8.125
Singapore,2023-10-08 13:08:18,shopee.com,143.92.82.21,53,7.235
Singapore,2023-10-08 13:08:18,shopee.com,143.92.82.21,53,7.806
Singapore,2023-10-08 13:08:18,shopee.com,143.92.82.21,53,7.590
Singapore,2023-10-08 13:08:18,shopee.com,143.92.82.21,53,7.274
Singapore,2023-10-08 13:08:21,shopee.co.th,143.92.75.65,53,7.079
Singapore,2023-10-08 13:08:21,shopee.co.th,143.92.75.65,53,7.228
Singapore,2023-10-08 13:08:21,shopee.co.th,143.92.75.65,53,36.157
Singapore,2023-10-08 13:08:21,shopee.co.th,143.92.75.65,53,35.777
Singapore,2023-10-08 13:08:24,shopee.vn,143.92.75.65,53,35.921
Singapore,2023-10-08 13:08:24,shopee.vn,143.92.75.65,53,36.385
Singapore,2023-10-08 13:08:24,shopee.vn,143.92.75.65,53,36.603
Singapore,2023-10-08 13:08:24,shopee.vn,143.92.75.65,53,36.153
Singapore,2023-10-08 13:08:28,shopback.sg,104.26.7.84,57,20.186
Singapore,2023-10-08 13:08:28,shopback.sg,104.26.7.84,57,7.606
Singapore,2023-10-08 13:08:28,shopback.sg,104.26.7.84,57,11.420
Singapore,2023-10-08 13:08:28,shopback.sg,104.26.7.84,57,6.127
Singapore,2023-10-08 13:08:31,shopback.my,104.26.13.174,57,6.516
Singapore,2023-10-08 13:08:31,shopback.my,104.26.13.174,57,6.947
Singapore,2023-10-08 13:08:31,shopback.my,104.26.13.174,57,6.093
Singapore,2023-10-08 13:08:31,shopback.my,104.26.13.174,57,35.467
Singapore,2023-10-08 13:08:34,shopback.ph,172.67.68.93,57,9.031
Singapore,2023-10-08 13:08:34,shopback.ph,172.67.68.93,57,5.309
Singapore,2023-10-08 13:08:34,shopback.ph,172.67.68.93,57,5.145
Singapore,2023-10-08 13:08:34,shopback.ph,172.67.68.93,57,28.368
Singapore,2023-10-08 13:08:37,shopback.co.id,104.26.15.194,57,35.534
Singapore,2023-10-08 13:08:37,shopback.co.id,104.26.15.194,57,6.411
Singapore,2023-10-08 13:08:37,shopback.co.id,104.26.15.194,57,36.322
Singapore,2023-10-08 13:08:37,shopback.co.id,104.26.15.194,57,8.451
Singapore,2023-10-08 13:08:40,shopback.com,104.26.15.122,57,9.479
Singapore,2023-10-08 13:08:40,shopback.com,104.26.15.122,57,33.184
Singapore,2023-10-08 13:08:40,shopback.com,104.26.15.122,57,7.446
Singapore,2023-10-08 13:08:40,shopback.com,104.26.15.122,57,7.720
Singapore,2023-10-08 13:08:43,shopback.co.th,104.26.5.179,57,5.652
Singapore,2023-10-08 13:08:43,shopback.co.th,104.26.5.179,57,7.311
Singapore,2023-10-08 13:08:43,shopback.co.th,104.26.5.179,57,8.652
Singapore,2023-10-08 13:08:43,shopback.co.th,104.26.5.179,57,8.816
Singapore,2023-10-08 13:08:46,goshopback.vn,172.67.71.159,57,7.411
Singapore,2023-10-08 13:08:46,goshopback.vn,172.67.71.159,57,7.132
Singapore,2023-10-08 13:08:46,goshopback.vn,172.67.71.159,57,6.681
Singapore,2023-10-08 13:08:46,goshopback.vn,172.67.71.159,57,8.896
Singapore,2023-10-08 13:08:49,taobao.com,59.82.122.115,84,306.283
Singapore,2023-10-08 13:08:49,taobao.com,59.82.122.115,84,305.615
Singapore,2023-10-08 13:08:49,taobao.com,59.82.122.115,84,306.685
Singapore,2023-10-08 13:08:49,taobao.com,59.82.122.115,84,306.713
Singapore,2023-10-08 13:08:52,aliexpress.com,47.246.173.30,92,7.767
Singapore,2023-10-08 13:08:52,aliexpress.com,47.246.173.30,92,8.592
Singapore,2023-10-08 13:08:52,aliexpress.com,47.246.173.30,92,6.831
Singapore,2023-10-08 13:08:52,aliexpress.com,47.246.173.30,92,7.183
Singapore,2023-10-08 13:08:55,dhgate.com,104.69.47.90,58,5.787
Singapore,2023-10-08 13:08:55,dhgate.com,104.69.47.90,58,7.349
Singapore,2023-10-08 13:08:55,dhgate.com,104.69.47.90,58,7.435
Singapore,2023-10-08 13:08:55,dhgate.com,104.69.47.90,58,7.186
Singapore,2023-10-08 13:08:59,ezbuy.sg,101.32.104.234,54,6.385
Singapore,2023-10-08 13:08:59,ezbuy.sg,101.32.104.234,54,6.674
Singapore,2023-10-08 13:08:59,ezbuy.sg,101.32.104.234,54,6.772
Singapore,2023-10-08 13:08:59,ezbuy.sg,101.32.104.234,54,6.750
Singapore,2023-10-08 13:09:02,ezbuy.my,101.32.104.234,54,7.646
Singapore,2023-10-08 13:09:02,ezbuy.my,101.32.104.234,54,7.520
Singapore,2023-10-08 13:09:02,ezbuy.my,101.32.104.234,54,6.475
Singapore,2023-10-08 13:09:02,ezbuy.my,101.32.104.234,54,6.671
Singapore,2023-10-08 13:09:05,jd.com,106.39.171.134,41,332.229
Singapore,2023-10-08 13:09:05,jd.com,106.39.171.134,41,331.301
Singapore,2023-10-08 13:09:05,jd.com,106.39.171.134,41,331.817
Singapore,2023-10-08 13:09:05,jd.com,106.39.171.134,41,332.823
Singapore,2023-10-08 13:09:08,xiaohongshu.com,43.159.24.58,55,39.883
Singapore,2023-10-08 13:09:08,xiaohongshu.com,43.159.24.58,55,39.345
Singapore,2023-10-08 13:09:08,xiaohongshu.com,43.159.24.58,55,39.592
Singapore,2023-10-08 13:09:08,xiaohongshu.com,43.159.24.58,55,39.888
Singapore,2023-10-08 13:09:11,pinduoduo.com,124.156.123.148,52,38.632
Singapore,2023-10-08 13:09:11,pinduoduo.com,124.156.123.148,52,39.695
Singapore,2023-10-08 13:09:11,pinduoduo.com,124.156.123.148,52,39.753
Singapore,2023-10-08 13:09:11,pinduoduo.com,124.156.123.148,52,42.311
Singapore,2023-10-08 15:24:37,amazon.sg,15.197.251.41,244,6.902
Singapore,2023-10-08 15:24:37,amazon.sg,15.197.251.41,244,9.443
Singapore,2023-10-08 15:24:37,amazon.sg,15.197.251.41,244,9.223
Singapore,2023-10-08 15:24:37,amazon.sg,15.197.251.41,244,7.489
Singapore,2023-10-08 15:24:40,amazon.co.uk,178.236.7.220,232,189.966
Singapore,2023-10-08 15:24:40,amazon.co.uk,178.236.7.220,232,191.411
Singapore,2023-10-08 15:24:40,amazon.co.uk,178.236.7.220,232,189.377
Singapore,2023-10-08 15:24:40,amazon.co.uk,178.236.7.220,232,198.091
Singapore,2023-10-08 15:24:43,amazon.com,52.94.236.248,233,284.115
Singapore,2023-10-08 15:24:43,amazon.com,52.94.236.248,233,231.082
Singapore,2023-10-08 15:24:48,lazada.sg,47.246.167.112,93,8.003
Singapore,2023-10-08 15:24:48,lazada.sg,47.246.167.112,93,7.835
Singapore,2023-10-08 15:24:48,lazada.sg,47.246.167.112,93,7.916
Singapore,2023-10-08 15:24:48,lazada.sg,47.246.167.112,93,7.379
Singapore,2023-10-08 15:24:51,lazada.com.my,47.246.165.72,93,6.675
Singapore,2023-10-08 15:24:51,lazada.com.my,47.246.165.72,93,7.361
Singapore,2023-10-08 15:24:51,lazada.com.my,47.246.165.72,93,8.813
Singapore,2023-10-08 15:24:51,lazada.com.my,47.246.165.72,93,7.177
Singapore,2023-10-08 15:24:54,lazada.com.ph,47.246.165.115,93,7.492
Singapore,2023-10-08 15:24:54,lazada.com.ph,47.246.165.115,93,7.112
Singapore,2023-10-08 15:24:54,lazada.com.ph,47.246.165.115,93,7.565
Singapore,2023-10-08 15:24:54,lazada.com.ph,47.246.165.115,93,6.811
Singapore,2023-10-08 15:24:57,lazada.co.id,47.246.159.34,83,191.227
Singapore,2023-10-08 15:24:57,lazada.co.id,47.246.159.34,83,192.981
Singapore,2023-10-08 15:24:57,lazada.co.id,47.246.159.34,83,191.167
Singapore,2023-10-08 15:24:57,lazada.co.id,47.246.159.34,83,190.813
Singapore,2023-10-08 15:25:01,lazada.com,47.246.167.114,93,7.986
Singapore,2023-10-08 15:25:01,lazada.com,47.246.167.114,93,9.242
Singapore,2023-10-08 15:25:01,lazada.com,47.246.167.114,93,7.106
Singapore,2023-10-08 15:25:01,lazada.com,47.246.167.114,93,7.875
Singapore,2023-10-08 15:25:04,lazada.co.th,47.246.165.115,93,6.995
Singapore,2023-10-08 15:25:04,lazada.co.th,47.246.165.115,93,7.364
Singapore,2023-10-08 15:25:04,lazada.co.th,47.246.165.115,93,7.425
Singapore,2023-10-08 15:25:04,lazada.co.th,47.246.165.115,93,6.910
Singapore,2023-10-08 15:25:07,lazada.vn,47.246.165.115,93,6.963
Singapore,2023-10-08 15:25:07,lazada.vn,47.246.165.115,93,7.597
Singapore,2023-10-08 15:25:07,lazada.vn,47.246.165.115,93,9.798
Singapore,2023-10-08 15:25:07,lazada.vn,47.246.165.115,93,6.894
Singapore,2023-10-08 15:25:10,shopee.sg,143.92.75.65,53,6.435
Singapore,2023-10-08 15:25:10,shopee.sg,143.92.75.65,53,7.334
Singapore,2023-10-08 15:25:10,shopee.sg,143.92.75.65,53,6.716
Singapore,2023-10-08 15:25:10,shopee.sg,143.92.75.65,53,6.711
Singapore,2023-10-08 15:25:13,shopee.my,143.92.82.21,53,7.829
Singapore,2023-10-08 15:25:13,shopee.my,143.92.82.21,53,9.363
Singapore,2023-10-08 15:25:13,shopee.my,143.92.82.21,53,8.269
Singapore,2023-10-08 15:25:13,shopee.my,143.92.82.21,53,7.486
Singapore,2023-10-08 15:25:16,shopee.ph,143.92.75.65,53,6.580
Singapore,2023-10-08 15:25:16,shopee.ph,143.92.75.65,53,6.889
Singapore,2023-10-08 15:25:16,shopee.ph,143.92.75.65,53,7.200
Singapore,2023-10-08 15:25:16,shopee.ph,143.92.75.65,53,7.171
Singapore,2023-10-08 15:25:19,shopee.co.id,202.181.90.248,53,7.853
Singapore,2023-10-08 15:25:19,shopee.co.id,202.181.90.248,53,8.225
Singapore,2023-10-08 15:25:19,shopee.co.id,202.181.90.248,53,7.819
Singapore,2023-10-08 15:25:19,shopee.co.id,202.181.90.248,53,7.840
Singapore,2023-10-08 15:25:22,shopee.com,143.92.82.21,53,6.679
Singapore,2023-10-08 15:25:22,shopee.com,143.92.82.21,53,9.105
Singapore,2023-10-08 15:25:22,shopee.com,143.92.82.21,53,7.672
Singapore,2023-10-08 15:25:22,shopee.com,143.92.82.21,53,7.973
Singapore,2023-10-08 15:25:25,shopee.co.th,103.120.246.129,52,34.559
Singapore,2023-10-08 15:25:25,shopee.co.th,103.120.246.129,52,34.445
Singapore,2023-10-08 15:25:25,shopee.co.th,103.120.246.129,52,34.369
Singapore,2023-10-08 15:25:25,shopee.co.th,103.120.246.129,52,34.523
Singapore,2023-10-08 15:25:28,shopee.vn,143.92.75.65,53,7.235
Singapore,2023-10-08 15:25:28,shopee.vn,143.92.75.65,53,6.684
Singapore,2023-10-08 15:25:28,shopee.vn,143.92.75.65,53,7.364
Singapore,2023-10-08 15:25:28,shopee.vn,143.92.75.65,53,7.764
Singapore,2023-10-08 15:25:31,shopback.sg,104.26.7.84,57,7.395
Singapore,2023-10-08 15:25:31,shopback.sg,104.26.7.84,57,7.735
Singapore,2023-10-08 15:25:31,shopback.sg,104.26.7.84,57,8.115
Singapore,2023-10-08 15:25:31,shopback.sg,104.26.7.84,57,7.253
Singapore,2023-10-08 15:25:34,shopback.my,104.26.13.174,57,6.833
Singapore,2023-10-08 15:25:34,shopback.my,104.26.13.174,57,7.497
Singapore,2023-10-08 15:25:34,shopback.my,104.26.13.174,57,7.461
Singapore,2023-10-08 15:25:34,shopback.my,104.26.13.174,57,8.893
Singapore,2023-10-08 15:25:37,shopback.ph,172.67.68.93,57,7.429
Singapore,2023-10-08 15:25:37,shopback.ph,172.67.68.93,57,9.170
Singapore,2023-10-08 15:25:37,shopback.ph,172.67.68.93,57,6.938
Singapore,2023-10-08 15:25:37,shopback.ph,172.67.68.93,57,7.167
Singapore,2023-10-08 15:25:40,shopback.co.id,104.26.15.194,57,6.955
Singapore,2023-10-08 15:25:40,shopback.co.id,104.26.15.194,57,7.547
Singapore,2023-10-08 15:25:40,shopback.co.id,104.26.15.194,57,7.245
Singapore,2023-10-08 15:25:40,shopback.co.id,104.26.15.194,57,8.881
Singapore,2023-10-08 15:25:43,shopback.com,104.26.14.122,57,7.541
Singapore,2023-10-08 15:25:43,shopback.com,104.26.14.122,57,7.188
Singapore,2023-10-08 15:25:43,shopback.com,104.26.14.122,57,7.808
Singapore,2023-10-08 15:25:43,shopback.com,104.26.14.122,57,7.747
Singapore,2023-10-08 15:25:46,shopback.co.th,104.26.5.179,57,6.709
Singapore,2023-10-08 15:25:46,shopback.co.th,104.26.5.179,57,7.396
Singapore,2023-10-08 15:25:46,shopback.co.th,104.26.5.179,57,7.465
Singapore,2023-10-08 15:25:46,shopback.co.th,104.26.5.179,57,6.610
Singapore,2023-10-08 15:25:50,goshopback.vn,104.26.13.204,57,7.099
Singapore,2023-10-08 15:25:50,goshopback.vn,104.26.13.204,57,7.995
Singapore,2023-10-08 15:25:50,goshopback.vn,104.26.13.204,57,7.144
Singapore,2023-10-08 15:25:50,goshopback.vn,104.26.13.204,57,6.430
Singapore,2023-10-08 15:25:53,taobao.com,59.82.122.115,84,190.984
Singapore,2023-10-08 15:25:53,taobao.com,59.82.122.115,84,192.479
Singapore,2023-10-08 15:25:53,taobao.com,59.82.122.115,84,190.572
Singapore,2023-10-08 15:25:53,taobao.com,59.82.122.115,84,191.638
Singapore,2023-10-08 15:25:56,aliexpress.com,47.246.173.30,92,7.864
Singapore,2023-10-08 15:25:56,aliexpress.com,47.246.173.30,92,7.456
Singapore,2023-10-08 15:25:56,aliexpress.com,47.246.173.30,92,7.554
Singapore,2023-10-08 15:25:56,aliexpress.com,47.246.173.30,92,7.899
Singapore,2023-10-08 15:25:59,dhgate.com,104.69.47.90,58,6.520
Singapore,2023-10-08 15:25:59,dhgate.com,104.69.47.90,58,7.240
Singapore,2023-10-08 15:25:59,dhgate.com,104.69.47.90,58,7.168
Singapore,2023-10-08 15:25:59,dhgate.com,104.69.47.90,58,7.162
Singapore,2023-10-08 15:26:02,ezbuy.sg,101.32.104.234,54,7.820
Singapore,2023-10-08 15:26:02,ezbuy.sg,101.32.104.234,54,7.087
Singapore,2023-10-08 15:26:02,ezbuy.sg,101.32.104.234,54,9.241
Singapore,2023-10-08 15:26:02,ezbuy.sg,101.32.104.234,54,7.247
Singapore,2023-10-08 15:26:05,ezbuy.my,101.32.104.234,54,6.571
Singapore,2023-10-08 15:26:05,ezbuy.my,101.32.104.234,54,7.086
Singapore,2023-10-08 15:26:05,ezbuy.my,101.32.104.234,54,6.886
Singapore,2023-10-08 15:26:05,ezbuy.my,101.32.104.234,54,6.708
Singapore,2023-10-08 15:26:08,jd.com,211.144.27.126,42,302.980
Singapore,2023-10-08 15:26:08,jd.com,211.144.27.126,42,302.179
Singapore,2023-10-08 15:26:08,jd.com,211.144.27.126,42,286.851
Singapore,2023-10-08 15:26:08,jd.com,211.144.27.126,42,308.000
Singapore,2023-10-08 15:26:12,xiaohongshu.com,43.159.24.58,55,39.174
Singapore,2023-10-08 15:26:12,xiaohongshu.com,43.159.24.58,55,39.717
Singapore,2023-10-08 15:26:12,xiaohongshu.com,43.159.24.58,55,39.267
Singapore,2023-10-08 15:26:12,xiaohongshu.com,43.159.24.58,55,39.558
Singapore,2023-10-08 15:26:15,pinduoduo.com,124.156.123.148,52,40.168
Singapore,2023-10-08 15:26:15,pinduoduo.com,124.156.123.148,52,39.183
Singapore,2023-10-08 15:26:15,pinduoduo.com,124.156.123.148,52,39.950
Singapore,2023-10-08 15:26:15,pinduoduo.com,124.156.123.148,52,40.189
Singapore,2023-10-08 15:45:23,amazon.sg,3.33.208.126,244,7.629
Singapore,2023-10-08 15:45:23,amazon.sg,3.33.208.126,244,59.894
Singapore,2023-10-08 15:45:23,amazon.sg,3.33.208.126,244,7.381
Singapore,2023-10-08 15:45:23,amazon.sg,3.33.208.126,244,10.946
Singapore,2023-10-08 15:45:26,amazon.co.uk,178.236.7.220,232,189.761
Singapore,2023-10-08 15:45:26,amazon.co.uk,178.236.7.220,232,209.910
Singapore,2023-10-08 15:45:26,amazon.co.uk,178.236.7.220,232,195.384
Singapore,2023-10-08 15:45:26,amazon.co.uk,178.236.7.220,232,200.628
Singapore,2023-10-08 15:45:30,amazon.com,52.94.236.248,233,231.536
Singapore,2023-10-08 15:45:30,amazon.com,52.94.236.248,233,281.702
Singapore,2023-10-08 15:45:30,amazon.com,52.94.236.248,233,232.505
Singapore,2023-10-08 15:45:30,amazon.com,52.94.236.248,233,232.885
Singapore,2023-10-08 15:45:33,lazada.sg,47.246.167.230,93,21.625
Singapore,2023-10-08 15:45:33,lazada.sg,47.246.167.230,93,24.311
Singapore,2023-10-08 15:45:33,lazada.sg,47.246.167.230,93,7.740
Singapore,2023-10-08 15:45:33,lazada.sg,47.246.167.230,93,8.896
Singapore,2023-10-08 15:45:36,lazada.com.my,47.246.165.39,93,6.609
Singapore,2023-10-08 15:45:36,lazada.com.my,47.246.165.39,93,24.413
Singapore,2023-10-08 15:45:36,lazada.com.my,47.246.165.39,93,7.915
Singapore,2023-10-08 15:45:36,lazada.com.my,47.246.165.39,93,5.764
Singapore,2023-10-08 15:45:39,lazada.com.ph,47.246.165.39,93,7.228
Singapore,2023-10-08 15:45:39,lazada.com.ph,47.246.165.39,93,11.031
Singapore,2023-10-08 15:45:39,lazada.com.ph,47.246.165.39,93,20.138
Singapore,2023-10-08 15:45:39,lazada.com.ph,47.246.165.39,93,7.522
Singapore,2023-10-08 15:45:42,lazada.co.id,47.246.159.91,83,191.374
Singapore,2023-10-08 15:45:42,lazada.co.id,47.246.159.91,83,191.410
Singapore,2023-10-08 15:45:42,lazada.co.id,47.246.159.91,83,192.831
Singapore,2023-10-08 15:45:42,lazada.co.id,47.246.159.91,83,292.745
Singapore,2023-10-08 15:45:50,lazada.com,47.246.167.254,93,49.528
Singapore,2023-10-08 15:45:50,lazada.com,47.246.167.254,93,17.999
Singapore,2023-10-08 15:45:50,lazada.com,47.246.167.254,93,7.659
Singapore,2023-10-08 15:45:50,lazada.com,47.246.167.254,93,7.079
Singapore,2023-10-08 15:45:53,lazada.co.th,47.246.165.72,93,7.743
Singapore,2023-10-08 15:45:53,lazada.co.th,47.246.165.72,93,8.021
Singapore,2023-10-08 15:45:53,lazada.co.th,47.246.165.72,93,6.964
Singapore,2023-10-08 15:45:53,lazada.co.th,47.246.165.72,93,9.727
Singapore,2023-10-08 15:45:56,lazada.vn,47.246.167.254,93,7.333
Singapore,2023-10-08 15:45:56,lazada.vn,47.246.167.254,93,8.205
Singapore,2023-10-08 15:45:56,lazada.vn,47.246.167.254,93,8.801
Singapore,2023-10-08 15:45:56,lazada.vn,47.246.167.254,93,15.795
Singapore,2023-10-08 15:45:59,shopee.sg,143.92.75.65,53,14.104
Singapore,2023-10-08 15:45:59,shopee.sg,143.92.75.65,53,9.375
Singapore,2023-10-08 15:45:59,shopee.sg,143.92.75.65,53,7.250
Singapore,2023-10-08 15:45:59,shopee.sg,143.92.75.65,53,7.468
Singapore,2023-10-08 15:46:02,shopee.my,143.92.82.21,53,7.497
Singapore,2023-10-08 15:46:02,shopee.my,143.92.82.21,53,8.293
Singapore,2023-10-08 15:46:02,shopee.my,143.92.82.21,53,8.533
Singapore,2023-10-08 15:46:02,shopee.my,143.92.82.21,53,8.750
Singapore,2023-10-08 15:46:05,shopee.ph,143.92.75.65,53,6.843
Singapore,2023-10-08 15:46:05,shopee.ph,143.92.75.65,53,9.493
Singapore,2023-10-08 15:46:05,shopee.ph,143.92.75.65,53,9.179
Singapore,2023-10-08 15:46:05,shopee.ph,143.92.75.65,53,9.055
Singapore,2023-10-08 15:46:08,shopee.co.id,202.181.90.248,53,8.093
Singapore,2023-10-08 15:46:08,shopee.co.id,202.181.90.248,53,8.113
Singapore,2023-10-08 15:46:08,shopee.co.id,202.181.90.248,53,27.399
Singapore,2023-10-08 15:46:08,shopee.co.id,202.181.90.248,53,93.763
Singapore,2023-10-08 15:46:11,shopee.com,143.92.82.21,53,7.707
Singapore,2023-10-08 15:46:11,shopee.com,143.92.82.21,53,8.827
Singapore,2023-10-08 15:46:11,shopee.com,143.92.82.21,53,7.901
Singapore,2023-10-08 15:46:11,shopee.com,143.92.82.21,53,8.613
Singapore,2023-10-08 15:46:14,shopee.co.th,103.120.246.129,52,34.735
Singapore,2023-10-08 15:46:14,shopee.co.th,103.120.246.129,52,37.827
Singapore,2023-10-08 15:46:14,shopee.co.th,103.120.246.129,52,35.309
Singapore,2023-10-08 15:46:14,shopee.co.th,103.120.246.129,52,37.303
Singapore,2023-10-08 15:46:18,shopee.vn,143.92.75.65,53,6.328
Singapore,2023-10-08 15:46:18,shopee.vn,143.92.75.65,53,14.783
Singapore,2023-10-08 15:46:18,shopee.vn,143.92.75.65,53,7.825
Singapore,2023-10-08 15:46:18,shopee.vn,143.92.75.65,53,7.142
Singapore,2023-10-08 15:46:21,shopback.sg,172.67.70.227,57,7.159
Singapore,2023-10-08 15:46:21,shopback.sg,172.67.70.227,57,72.513
Singapore,2023-10-08 15:46:21,shopback.sg,172.67.70.227,57,133.154
Singapore,2023-10-08 15:46:21,shopback.sg,172.67.70.227,57,17.436
Singapore,2023-10-08 15:46:24,shopback.my,172.67.74.154,57,6.732
Singapore,2023-10-08 15:46:24,shopback.my,172.67.74.154,57,6.933
Singapore,2023-10-08 15:46:24,shopback.my,172.67.74.154,57,7.546
Singapore,2023-10-08 15:46:24,shopback.my,172.67.74.154,57,8.753
Singapore,2023-10-08 15:46:27,shopback.ph,104.26.3.165,57,7.924
Singapore,2023-10-08 15:46:27,shopback.ph,104.26.3.165,57,7.258
Singapore,2023-10-08 15:46:27,shopback.ph,104.26.3.165,57,7.166
Singapore,2023-10-08 15:46:27,shopback.ph,104.26.3.165,57,7.146
Singapore,2023-10-08 15:46:30,shopback.co.id,104.26.15.194,57,6.876
Singapore,2023-10-08 15:46:30,shopback.co.id,104.26.15.194,57,7.660
Singapore,2023-10-08 15:46:30,shopback.co.id,104.26.15.194,57,7.134
Singapore,2023-10-08 15:46:30,shopback.co.id,104.26.15.194,57,7.583
Singapore,2023-10-08 15:46:33,shopback.com,104.26.14.122,57,7.313
Singapore,2023-10-08 15:46:33,shopback.com,104.26.14.122,57,7.418
Singapore,2023-10-08 15:46:33,shopback.com,104.26.14.122,57,7.078
Singapore,2023-10-08 15:46:33,shopback.com,104.26.14.122,57,7.371
Singapore,2023-10-08 15:46:36,shopback.co.th,172.67.71.47,57,7.894
Singapore,2023-10-08 15:46:36,shopback.co.th,172.67.71.47,57,6.823
Singapore,2023-10-08 15:46:36,shopback.co.th,172.67.71.47,57,7.654
Singapore,2023-10-08 15:46:36,shopback.co.th,172.67.71.47,57,8.297
Singapore,2023-10-08 15:46:44,goshopback.vn,104.26.13.204,57,7.313
Singapore,2023-10-08 15:46:44,goshopback.vn,104.26.13.204,57,6.848
Singapore,2023-10-08 15:46:44,goshopback.vn,104.26.13.204,57,6.946
Singapore,2023-10-08 15:46:44,goshopback.vn,104.26.13.204,57,6.457
Singapore,2023-10-08 15:46:47,taobao.com,59.82.122.115,84,191.436
Singapore,2023-10-08 15:46:47,taobao.com,59.82.122.115,84,190.944
