website,datetime,hop,vpn,ip,speed1,speed2,speed3
shopee.com,2023-10-08 20:41:58,1,Singapore,192.168.0.1,4.543,3.856,3.908
shopee.com,2023-10-08 20:41:58,2,Singapore,49.245.0.1,5.796,5.763,5.653
shopee.com,2023-10-08 20:41:58,3,Singapore,202.65.246.6,5.495,5.710,5.411
shopee.com,2023-10-08 20:41:58,4,Singapore,202.65.246.5,5.717,6.155,5.424
shopee.com,2023-10-08 20:41:58,5,Singapore,202.65.246.37,6.155,6.397,6.540
shopee.com,2023-10-08 20:41:58,6,Singapore,202.65.246.221,6.963,6.798,
shopee.com,2023-10-08 20:41:58,6.1,Singapore,202.65.246.134,6.547,,
shopee.com,2023-10-08 20:41:58,7,Singapore,27.111.229.145,9.478,7.182,7.449
shopee.com,2023-10-08 20:41:58,8,Singapore,143.92.108.200,7.599,,
shopee.com,2023-10-08 20:41:58,8.1,Singapore,143.92.108.196,7.844,,
shopee.com,2023-10-08 20:41:58,8.2,Singapore,143.92.108.200,7.135,,
shopee.com,2023-10-08 20:41:58,9,Singapore,143.92.108.156,7.152,,
shopee.com,2023-10-08 20:41:58,9.1,Singapore,143.92.108.152,7.494,7.245,
shopee.com,2023-10-08 20:41:58,10,Singapore,143.92.108.153,9.528,,
shopee.com,2023-10-08 20:41:58,10.1,Singapore,143.92.108.155,11.452,,
shopee.com,2023-10-08 20:41:58,10.2,Singapore,143.92.108.153,8.880,,
shopee.com,2023-10-08 20:41:58,11,Singapore,10.100.168.55,10.483,8.213,
shopee.com,2023-10-08 20:41:58,11.1,Singapore,10.100.168.221,11.806,,
shopee.co.th,2023-10-08 20:42:22,1,Singapore,192.168.0.1,5.176,4.039,3.633
shopee.co.th,2023-10-08 20:42:22,2,Singapore,49.245.0.1,5.882,5.674,5.279
shopee.co.th,2023-10-08 20:42:22,3,Singapore,202.65.246.6,5.616,5.630,5.550
shopee.co.th,2023-10-08 20:42:22,4,Singapore,202.65.246.5,5.448,5.500,5.488
shopee.co.th,2023-10-08 20:42:22,5,Singapore,202.65.246.37,6.124,6.389,6.569
shopee.co.th,2023-10-08 20:42:22,6,Singapore,202.65.246.134,22.106,21.030,5.876
shopee.co.th,2023-10-08 20:42:22,7,Singapore,27.111.229.144,6.306,7.210,7.551
shopee.co.th,2023-10-08 20:42:22,8,Singapore,143.92.96.46,7.013,,
shopee.co.th,2023-10-08 20:42:22,8.1,Singapore,143.92.96.50,6.937,6.703,
shopee.co.th,2023-10-08 20:42:22,9,Singapore,143.92.108.172,8.380,,
shopee.co.th,2023-10-08 20:42:22,9.1,Singapore,143.92.108.178,11.646,,
shopee.co.th,2023-10-08 20:42:22,9.2,Singapore,143.92.108.170,8.343,,
shopee.co.th,2023-10-08 20:42:22,10,Singapore,143.92.108.169,7.228,,
shopee.co.th,2023-10-08 20:42:22,10.1,Singapore,143.92.108.189,7.665,,
shopee.co.th,2023-10-08 20:42:22,10.2,Singapore,143.92.108.183,7.288,,
shopee.co.th,2023-10-08 20:42:22,11,Singapore,10.169.244.69,8.866,,
shopee.co.th,2023-10-08 20:42:22,11.1,Singapore,10.169.241.67,8.750,,
shopee.co.th,2023-10-08 20:42:22,11.2,Singapore,10.169.246.65,8.733,,
shopee.co.th,2023-10-08 20:42:22,12,Singapore,10.254.250.41,10.340,,
shopee.co.th,2023-10-08 20:42:22,12.1,Singapore,10.254.251.41,9.226,,
shopee.co.th,2023-10-08 20:42:22,12.2,Singapore,10.254.248.41,8.284,,
shopee.vn,2023-10-08 20:42:47,1,Singapore,192.168.0.1,4.022,3.416,3.341
shopee.vn,2023-10-08 20:42:47,2,Singapore,49.245.0.1,5.995,5.768,5.759
shopee.vn,2023-10-08 20:42:47,3,Singapore,202.65.246.6,4.486,5.956,5.691
shopee.vn,2023-10-08 20:42:47,4,Singapore,202.65.246.5,5.451,29.674,5.743
shopee.vn,2023-10-08 20:42:47,5,Singapore,202.65.246.37,6.682,6.865,6.280
shopee.vn,2023-10-08 20:42:47,6,Singapore,202.65.246.134,6.973,6.453,
shopee.vn,2023-10-08 20:42:47,6.1,Singapore,202.65.246.221,6.117,,
shopee.vn,2023-10-08 20:42:47,7,Singapore,27.111.229.144,10.190,6.703,7.518
shopee.vn,2023-10-08 20:42:47,8,Singapore,143.92.96.46,8.037,,
shopee.vn,2023-10-08 20:42:47,8.1,Singapore,143.92.96.50,6.956,6.526,
shopee.vn,2023-10-08 20:42:47,9,Singapore,143.92.108.188,7.126,,
shopee.vn,2023-10-08 20:42:47,9.1,Singapore,143.92.108.182,7.322,,
shopee.vn,2023-10-08 20:42:47,9.2,Singapore,143.92.108.162,8.245,,
shopee.vn,2023-10-08 20:42:47,10,Singapore,143.92.108.167,7.475,,
shopee.vn,2023-10-08 20:42:47,10.1,Singapore,143.92.108.177,8.027,,
shopee.vn,2023-10-08 20:42:47,10.2,Singapore,143.92.108.167,6.983,,
shopee.vn,2023-10-08 20:42:47,11,Singapore,10.169.244.71,7.951,,
shopee.vn,2023-10-08 20:42:47,11.1,Singapore,10.169.241.65,8.646,,
shopee.vn,2023-10-08 20:42:47,11.2,Singapore,10.169.242.67,9.572,,
shopee.vn,2023-10-08 20:42:47,12,Singapore,10.254.251.53,11.069,,
shopee.vn,2023-10-08 20:42:47,12.1,Singapore,10.254.250.53,8.987,,
shopee.vn,2023-10-08 20:42:47,12.2,Singapore,10.254.249.53,12.911,,
shopback.sg,2023-10-08 20:42:48,1,Singapore,192.168.0.1,4.510,3.751,3.699
shopback.sg,2023-10-08 20:42:48,2,Singapore,49.245.0.1,5.904,10.120,6.207
shopback.sg,2023-10-08 20:42:48,3,Singapore,202.65.246.178,8.133,6.378,5.685
shopback.sg,2023-10-08 20:42:48,4,Singapore,202.65.246.177,5.857,5.565,5.758
shopback.sg,2023-10-08 20:42:48,5,Singapore,202.65.246.9,6.930,,
shopback.sg,2023-10-08 20:42:48,5.1,Singapore,202.65.245.146,10.066,,
shopback.sg,2023-10-08 20:42:48,5.2,Singapore,202.65.246.9,8.941,,
shopback.sg,2023-10-08 20:42:48,6,Singapore,202.65.246.37,7.003,7.953,7.785
shopback.sg,2023-10-08 20:42:48,7,Singapore,202.65.246.221,6.407,,
shopback.sg,2023-10-08 20:42:48,7.1,Singapore,202.65.246.134,6.602,6.830,
shopback.sg,2023-10-08 20:42:48,8,Singapore,162.158.160.220,28.000,9.057,29.317
shopback.sg,2023-10-08 20:42:48,9,Singapore,172.70.140.3,7.958,,
shopback.sg,2023-10-08 20:42:48,9.1,Singapore,162.158.104.3,7.465,,
shopback.sg,2023-10-08 20:42:48,10,Singapore,104.26.7.84,10.306,7.288,7.025
shopback.my,2023-10-08 20:42:48,1,Singapore,192.168.0.1,4.568,4.069,3.767
shopback.my,2023-10-08 20:42:48,2,Singapore,49.245.0.1,21.918,19.437,6.573
shopback.my,2023-10-08 20:42:48,3,Singapore,202.65.246.178,5.557,5.765,5.246
shopback.my,2023-10-08 20:42:48,4,Singapore,202.65.246.177,5.423,6.123,6.854
shopback.my,2023-10-08 20:42:48,5,Singapore,202.65.245.146,5.945,,
shopback.my,2023-10-08 20:42:48,5.1,Singapore,202.65.246.9,5.908,5.982,
shopback.my,2023-10-08 20:42:48,6,Singapore,202.65.246.37,6.755,6.617,6.301
shopback.my,2023-10-08 20:42:48,7,Singapore,202.65.246.221,7.080,,
shopback.my,2023-10-08 20:42:48,7.1,Singapore,202.65.246.134,5.928,,
shopback.my,2023-10-08 20:42:48,7.2,Singapore,202.65.246.221,6.932,,
shopback.my,2023-10-08 20:42:48,8,Singapore,162.158.160.220,15.719,7.434,6.916
shopback.my,2023-10-08 20:42:48,9,Singapore,162.158.104.3,7.597,,
shopback.my,2023-10-08 20:42:48,9.1,Singapore,172.70.144.3,12.473,,
shopback.my,2023-10-08 20:42:48,9.2,Singapore,162.158.104.3,7.249,,
shopback.my,2023-10-08 20:42:48,10,Singapore,104.26.13.174,7.509,7.355,7.199
shopback.ph,2023-10-08 20:42:50,1,Singapore,192.168.0.1,4.570,,
shopback.ph,2023-10-08 20:42:50,2,Singapore,49.245.0.1,6.076,5.669,6.836
shopback.ph,2023-10-08 20:42:50,3,Singapore,202.65.246.6,5.589,5.347,5.135
shopback.ph,2023-10-08 20:42:50,4,Singapore,202.65.246.5,5.296,6.136,5.486
shopback.ph,2023-10-08 20:42:50,5,Singapore,202.65.246.37,6.476,6.575,6.547
shopback.ph,2023-10-08 20:42:50,6,Singapore,202.65.246.221,6.372,6.431,6.273
shopback.ph,2023-10-08 20:42:50,7,Singapore,162.158.160.220,6.988,21.566,37.048
shopback.ph,2023-10-08 20:42:50,8,Singapore,162.158.116.3,7.257,7.387,
shopback.ph,2023-10-08 20:42:50,8.1,Singapore,162.158.104.3,19.215,,
shopback.ph,2023-10-08 20:42:50,9,Singapore,172.67.68.93,6.659,6.534,8.370
shopback.co.id,2023-10-08 20:42:52,1,Singapore,192.168.0.1,7.513,,
shopback.co.id,2023-10-08 20:42:52,2,Singapore,49.245.0.1,6.325,5.184,6.118
shopback.co.id,2023-10-08 20:42:52,3,Singapore,202.65.246.6,5.664,5.374,5.648
shopback.co.id,2023-10-08 20:42:52,4,Singapore,202.65.246.5,5.594,6.506,5.332
shopback.co.id,2023-10-08 20:42:52,5,Singapore,202.65.246.37,6.340,6.870,7.061
shopback.co.id,2023-10-08 20:42:52,6,Singapore,202.65.246.134,5.927,6.328,6.493
shopback.co.id,2023-10-08 20:42:52,7,Singapore,162.158.160.220,8.374,7.116,6.660
shopback.co.id,2023-10-08 20:42:52,8,Singapore,172.70.146.3,7.141,,
shopback.co.id,2023-10-08 20:42:52,8.1,Singapore,172.70.140.3,6.767,,
shopback.co.id,2023-10-08 20:42:52,8.2,Singapore,172.70.144.3,7.499,,
shopback.co.id,2023-10-08 20:42:52,9,Singapore,172.67.72.248,6.676,6.890,6.504
shopback.com,2023-10-08 20:42:53,1,Singapore,192.168.0.1,4.812,3.512,
shopback.com,2023-10-08 20:42:53,2,Singapore,49.245.0.1,14.641,5.905,5.641
shopback.com,2023-10-08 20:42:53,3,Singapore,202.65.246.178,5.713,5.575,7.178
shopback.com,2023-10-08 20:42:53,4,Singapore,202.65.246.177,5.335,5.084,6.638
shopback.com,2023-10-08 20:42:53,5,Singapore,202.65.245.146,7.286,,
shopback.com,2023-10-08 20:42:53,5.1,Singapore,202.65.246.9,6.335,5.586,
shopback.com,2023-10-08 20:42:53,6,Singapore,202.65.246.37,6.709,6.429,6.139
shopback.com,2023-10-08 20:42:53,7,Singapore,202.65.246.221,6.256,,
shopback.com,2023-10-08 20:42:53,7.1,Singapore,202.65.246.134,5.952,,
shopback.com,2023-10-08 20:42:53,7.2,Singapore,202.65.246.221,5.986,,
shopback.com,2023-10-08 20:42:53,8,Singapore,162.158.160.220,7.488,7.170,7.105
shopback.com,2023-10-08 20:42:53,9,Singapore,172.70.140.3,6.868,7.861,7.464
shopback.com,2023-10-08 20:42:53,10,Singapore,104.26.14.122,6.987,6.862,6.891
